Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.4291357433564759,0.35108929853962173,0.38592291118027294,0.3191285611683026,0.337084031601628,0.33947809432607134,0.30847498204452956,0
F,0.4642087622695715,0.4861144361982284,0.47773521666267654,0.38580320804405077,0.42674168063203255,0.3254728273880776,0.38388795786449603,0
M,0.4795307637060091,0.4861144361982284,0.6880536270050275,0.46349054345223845,0.5207086425664352,0.4370361503471391,0.4663634187215705,0
M,0.5222647833373234,0.5614077088819727,0.6880536270050275,0.6375389035192722,0.6951161120421355,0.6001915250179555,0.6021067751975102,0
M,0.5395020349533157,0.5614077088819727,0.5258558774239885,0.5375867847737611,0.6248503710797223,0.4938951400526694,0.4947330620062246,0
M,0.5395020349533157,0.5614077088819727,0.5796025855877424,0.5292075652382092,0.6230548240363898,0.4214747426382571,0.4947330620062246,0
F,0.5395020349533157,0.5239406272444338,0.42877663394780946,0.5112520948048839,0.6098874790519512,0.47701699784534357,0.47737610725401003,0
M,0.5533875987550874,0.4689968877184582,0.38592291118027294,0.4716303567153459,0.5541058175724204,0.49832415609288966,0.41943978932248027,0
M,0.606894900646397,0.5614077088819727,0.5258558774239885,0.5518314579841992,0.594206368206847,0.656451999042375,0.484438592291118,0
F,0.6477136700981566,0.6023461814699546,0.5258558774239885,0.6358630596121618,0.7226478333732343,0.7219296145559013,0.47198946612401244,0
M,0.6637538903519272,0.6511850610485995,0.5258558774239885,0.5994733062006224,0.5709839597797463,0.7176203016519033,0.5641608810150825,0
F,0.6801532200143644,0.6932008618625808,0.7356954752214508,0.6576490304045965,0.7318649748623414,0.5653579123773043,0.6540579363179315,0
M,0.6985875029925784,0.4539142925544649,0.5258558774239885,0.6053387598755088,0.6708163753890352,0.5830739765381853,0.5967201340675126,0
M,0.6985875029925784,0.719535551831458,0.6880536270050275,0.7560450083792195,0.7523342111563323,0.7786689011252095,0.7649030404596601,1
M,0.7333014124970074,0.6932008618625808,0.8223605458463011,0.7852525736174287,0.7881254488867608,0.8217620301651903,0.7452717261192243,0
F,0.7501795547043333,0.7850131673449844,0.9159683983720374,0.7373713191285611,0.7020588939430213,0.7601149150107733,0.7919559492458702,1
F,0.7684941345463251,0.86258079961695,0.863299018434283,0.7965046684223127,0.8521666267656213,0.8028489346420876,0.7395259755805602,0
M,0.7901604022025377,0.8028489346420876,0.863299018434283,0.6988269092650228,0.703255925305243,0.7524539142925545,0.7142686138376826,0
M,0.7901604022025377,0.6932008618625808,0.8223605458463011,0.7651424467321044,0.8655733780225042,0.7632271965525497,0.6066554943739526,0
F,0.8421115633229591,0.824395499162078,0.7356954752214508,0.755685898970553,0.8132631074934163,0.713909504429016,0.7337802250418961,1
F,0.8421115633229591,0.719535551831458,0.8223605458463011,0.7508977735216663,0.7259995211874551,0.9160881015082595,0.6521426861383768,0
F,0.8574335647593967,0.8938233181709361,0.8223605458463011,0.8472587981805123,0.9127364136940388,0.7852525736174287,0.8076370600909744,0
M,0.8745511132391669,0.8457026574096241,0.863299018434283,0.897294709121379,0.9379937754369164,0.9079482882451521,0.8485755326789561,0
M,0.8897534115393824,0.8938233181709361,0.863299018434283,0.9033995690687096,0.9409863538424706,0.9332056499880297,0.8076370600909744,1
F,0.8897534115393824,0.9401484318889155,0.8223605458463011,0.9224323677280345,0.9445774479291358,0.965286090495571,0.8543212832176204,1
F,0.9019631314340436,0.824395499162078,0.8223605458463011,0.8443859229111803,0.8148192482643045,0.8145798419918602,0.8877184582236055,0
M,0.9207565238209241,0.9097438352884846,0.863299018434283,0.9435001197031362,0.9650466842231267,0.9369164472109169,0.9084271007900407,0
F,0.9478094326071344,0.9097438352884846,0.9159683983720374,0.9033995690687096,0.8964567871678238,0.9583433085946852,0.9007661000718219,1
F,0.960378261910462,0.9853962173808953,0.9551113239166866,0.9549916207804644,0.9600191525017956,0.9616949964089059,0.9352406033038065,1
F,0.960378261910462,0.9683983720373474,0.8223605458463011,0.9432607134306918,0.9755805602106775,0.9023222408427101,0.8721570505147235,1
M,0.9707924347617908,0.9802489825233421,0.93763466602825,0.854081876945176,0.9818051232942303,0.983720373473785,0.9300933684462533,1
M,0.9746229351209001,0.9474503231984678,0.863299018434283,0.956787167823797,0.9767775915728992,0.9215944457744792,0.9255446492698108,0
F,0.9795307637060091,0.9474503231984678,0.8913095523102705,0.9525975580560211,0.9633708403160163,0.9640890591333493,0.9391908067991381,1
I,0.015082595163993297,0.012927938711994253,0.018913095523102705,0.01220971989466124,0.01101268853243955,0.012568829303327747,0.01209001675843907,0
I,0.021307158247546084,0.025017955470433326,0.025017955470433326,0.02058893943021307,0.023701220971989467,0.0003591094086665071,0.020229830021546564,0
I,0.029207565238209242,0.038185300454871916,0.043093129039980846,0.033875987550873836,0.037586784773761074,0.0305242997366531,0.0374670816375389,0
I,0.06595642805841513,0.06847019391908069,0.09037586784773761,0.05422552070864257,0.0633229590615274,0.04824036389753412,0.049796504668422316,0
I,0.07505386641129998,0.059612161838640175,0.09037586784773761,0.07254010055063442,0.08905913334929375,0.04620541058175724,0.07385683504907829,0
I,0.08032080440507541,0.0900167584390711,0.09037586784773761,0.08881972707684942,0.11874551113239167,0.056858989705530286,0.07672971031841035,0
I,0.09396696193440268,0.0900167584390711,0.11407708881972707,0.07744792913574336,0.07672971031841035,0.07301891309552311,0.08451041417285132,0
I,0.09396696193440268,0.09767775915728992,0.09037586784773761,0.07541297581996648,0.08558774239885085,0.06751256882930333,0.08331338281062964,0
I,0.10653579123773042,0.09767775915728992,0.0560210677519751,0.07876466363418722,0.08822121139573857,0.07158247546085708,0.07672971031841035,0
I,0.10653579123773042,0.09767775915728992,0.11407708881972707,0.10067033756284414,0.11635144840794828,0.0780464448168542,0.08630596121618386,0
I,0.11276035432128322,0.11527412018194877,0.11407708881972707,0.12317452717261192,0.1333492937514963,0.12269571462772325,0.09672013406751256,0
I,0.1368206847019392,0.13239166866171895,0.11407708881972707,0.12030165190327986,0.12497007421594446,0.08594685180751736,0.1321522623892746,0
I,0.1626765621259277,0.1730907349772564,0.26095283696432847,0.16842231266459182,0.19643284654057935,0.15022743595882213,0.15429734259037586,0
I,0.1626765621259277,0.1812305482403639,0.11407708881972707,0.17955470433325352,0.19020828345702656,0.17835767297103183,0.13694038783816137,0
I,0.1626765621259277,0.09767775915728992,0.1680632032559253,0.14591812305482404,0.1572899209959301,0.1534594206368207,0.13694038783816137,0
I,0.1997845343548001,0.19918601867368926,0.22887239645678717,0.22552070864256643,0.22468278668901126,0.24658846061766818,0.19762987790280107,0
I,0.20816375389035194,0.19918601867368926,0.1990663155374671,0.1657888436677041,0.14926981086904476,0.20936078525257362,0.17751975101747666,0
M,0.2167823796983481,0.22037347378501318,0.22887239645678717,0.246468757481446,0.28800574575053867,0.18601867368925065,0.25496768015322,0
I,0.2167823796983481,0.23150586545367488,0.2971031841034235,0.22073258319367967,0.23868805362700501,0.21223366052190568,0.23976538185300456,0
I,0.23773042853722767,0.2757960258558774,0.13981326310749342,0.1959540339956907,0.17943500119703137,0.20457265980368686,0.22899209959300934,0
I,0.24838400766100072,0.2577208522863299,0.22887239645678717,0.30440507541297585,0.3670098156571702,0.2859707924347618,0.2754369164472109,0
I,0.26071343069188413,0.541776394541537,0.22887239645678717,0.2395259755805602,0.26598036868565955,0.24036389753411538,0.23330141249700742,0
I,0.271965525496768,0.23150586545367488,0.11407708881972707,0.21295187933923868,0.24084271007900407,0.17835767297103183,0.20385444098635383,0
I,0.31122815417763944,0.2757960258558774,0.3415130476418482,0.28489346420876227,0.3036868565956428,0.30703854440986356,0.28106296384965285,0
I,0.31122815417763944,0.2905195116112042,0.42877663394780946,0.24431410102944698,0.2677759157289921,0.24826430452477855,0.23976538185300456,0
I,0.31122815417763944,0.2577208522863299,0.26095283696432847,0.29506823078764666,0.337084031601628,0.2675365094565478,0.2754369164472109,0
I,0.32403638975341154,0.2757960258558774,0.3415130476418482,0.2914771367009816,0.3393583911898492,0.22121139573856835,0.3002154656451999,0
F,0.35671534594206367,0.31589657649030406,0.2971031841034235,0.36162317452717263,0.40950442901604023,0.30548240363897533,0.27028968158965766,0
I,0.3713191285611683,0.30308834091453196,0.3415130476418482,0.31553746708163755,0.3228393583911898,0.28058415130476416,0.33277471869762987,0
M,0.3879578644960498,0.3830500359109409,0.26095283696432847,0.33445056260474026,0.3737131912856117,0.33289442183385204,0.30847498204452956,0
I,0.4130955231027053,0.4163275077807039,0.42877663394780946,0.39358391189849173,0.45379458941824274,0.3384007661000718,0.3971750059851568,0
I,0.44661240124491264,0.3830500359109409,0.1990663155374671,0.339238688053627,0.4211156332295906,0.29746229351209,0.32523342111563325,0
I,0.4642087622695715,0.4378740723006943,0.38592291118027294,0.4118984917404836,0.43380416566914054,0.39621738089537945,0.40411778788604263,0
I,0.4642087622695715,0.4861144361982284,0.38592291118027294,0.4091453196073737,0.4371558534833613,0.3473785013167345,0.422073258319368,0
M,0.4795307637060091,0.4689968877184582,0.42877663394780946,0.4858750299257841,0.47091213789801295,0.49581039023222406,0.5108929853962174,0
I,0.4795307637060091,0.4539142925544649,0.38592291118027294,0.37275556619583433,0.3898731146756045,0.34067512568829306,0.4214747426382571,0
I,0.49174048360067035,0.4539142925544649,0.42877663394780946,0.43691644721091694,0.4604979650466842,0.5231027052908787,0.42638257122336604,0
I,0.5222647833373234,0.505626047402442,0.6375389035192722,0.5554225520708642,0.6173090734977257,0.5561407708881972,0.5277711276035432,0
F,0.5690687096001915,0.6023461814699546,0.8223605458463011,0.7986593248743117,0.7856116830260953,0.73234378740723,0.7005027531721331,0
M,0.5863059612161838,0.6932008618625808,0.6375389035192722,0.7695714627723247,0.8915489585827149,0.6930811587263587,0.6254488867608331,0
I,0.5863059612161838,0.4861144361982284,0.38592291118027294,0.4814460138855638,0.5294469715106536,0.4344026813502514,0.5108929853962174,0
F,0.5863059612161838,0.4861144361982284,0.6880536270050275,0.5693081158726359,0.6451999042374911,0.5682307876466364,0.47929135743356477,0
I,0.606894900646397,0.6297581996648313,0.6375389035192722,0.5554225520708642,0.5235815178357673,0.6262868087143884,0.6435240603303807,0
I,0.606894900646397,0.5614077088819727,0.3415130476418482,0.5383050035910941,0.6814699545128082,0.5044290160402203,0.42087622695714627,0
F,0.606894900646397,0.719535551831458,0.6880536270050275,0.5743356475939669,0.5395020349533157,0.6627962652621499,0.6066554943739526,0
M,0.606894900646397,0.6023461814699546,0.6375389035192722,0.567991381374192,0.5395020349533157,0.6299976059372756,0.5694278190088581,0
I,0.6290399808474982,0.6511850610485995,0.47773521666267654,0.5969595403399569,0.619703136222169,0.5482403638975342,0.6021067751975102,0
I,0.6290399808474982,0.6511850610485995,0.47773521666267654,0.5222647833373234,0.5878621019870721,0.48348096720134065,0.5135264543931051,0
I,0.6290399808474982,0.6932008618625808,0.5796025855877424,0.5817572420397414,0.665070624850371,0.55242997366531,0.5296863777830979,1
M,0.6290399808474982,0.6932008618625808,0.7356954752214508,0.673569547522145,0.7971031841034235,0.48635384247067276,0.628202058893943,0
F,0.6477136700981566,0.6715345942063682,0.7356954752214508,0.6033038065597318,0.6065357912377304,0.6826669858750299,0.5709839597797463,0
F,0.6477136700981566,0.6511850610485995,0.7356954752214508,0.6838640172372517,0.7246827866890112,0.74503231984678,0.6668661718937036,0
F,0.6801532200143644,0.6715345942063682,0.5258558774239885,0.4972468278668901,0.5106535791237731,0.5308834091453196,0.5277711276035432,0
F,0.6985875029925784,0.6932008618625808,0.7779506823078765,0.6978692841752454,0.7468278668901125,0.6739286569308116,0.7378501316734498,0
M,0.6985875029925784,0.6932008618625808,0.5796025855877424,0.5986353842470673,0.6320325592530525,0.5430931290399809,0.6171893703615035,0
F,0.6985875029925784,0.719535551831458,0.6375389035192722,0.6844625329183625,0.6620780464448168,0.5627244433804166,0.8624610964807278,1
M,0.6985875029925784,0.719535551831458,0.9953315776873354,0.7524539142925545,0.7745989944936558,0.6709360785252574,0.8176921235336366,1
F,0.6985875029925784,0.719535551831458,0.7779506823078765,0.7031362221690208,0.7311467560450083,0.7400047881254489,0.7078046444816855,0
F,0.6985875029925784,0.7656212592769931,0.5258558774239885,0.48324156092889636,0.531841034235097,0.45989944936557337,0.5163993296624372,0
F,0.7684941345463251,0.7447929135743356,0.7356954752214508,0.6747665788843668,0.7209719894661241,0.6627962652621499,0.7078046444816855,0
M,0.7901604022025377,0.7447929135743356,0.6880536270050275,0.7427579602585588,0.8372037347378501,0.6399329662437155,0.6586066554943739,0
F,0.7901604022025377,0.719535551831458,0.6880536270050275,0.847019391908068,0.8655733780225042,0.8277471869762988,0.729470912137898,0
F,0.7901604022025377,0.824395499162078,0.8223605458463011,0.8185300454871918,0.8223605458463011,0.8582714867129518,0.8403160162796265,0
M,0.7901604022025377,0.7850131673449844,0.7356954752214508,0.76765621259277,0.7680153220014364,0.7085228632990185,0.8624610964807278,1
M,0.7901604022025377,0.7656212592769931,0.6880536270050275,0.7850131673449844,0.8874790519511612,0.6709360785252574,0.6890112520948048,0
I,0.8107493416327508,0.6715345942063682,0.5796025855877424,0.6683026095283696,0.6378980129279387,0.7176203016519033,0.7452717261192243,1
M,0.8276274838400766,0.8028489346420876,0.7779506823078765,0.8640172372516159,0.9062724443380417,0.8676083313382811,0.8259516399329663,0
M,0.8745511132391669,0.8794589418242758,0.8913095523102705,0.8672492219296145,0.9535551831457985,0.5341153938233182,0.8302609528369643,1
M,0.8745511132391669,0.8794589418242758,0.863299018434283,0.8956188652142686,0.9071103662915968,0.8822121139573856,0.8933445056260474,1
F,0.8745511132391669,0.8938233181709361,0.93763466602825,0.938352884845583,0.9250658367249222,0.9583433085946852,0.9110605697869284,1
F,0.8745511132391669,0.719535551831458,0.7356954752214508,0.8731146756045008,0.8379219535551832,0.9225520708642566,0.7034953315776873,0
M,0.8897534115393824,0.9097438352884846,0.6880536270050275,0.8945415369882691,0.9233899928178119,0.8774239885084989,0.883169739047163,1
F,0.8897534115393824,0.9241082116351449,0.7356954752214508,0.824395499162078,0.8427100790040699,0.35061048599473305,0.8764663634187215,0
F,0.9019631314340436,0.824395499162078,0.6375389035192722,0.8685659564280584,0.9005266937993776,0.8289442183385205,0.7649030404596601,1
M,0.9019631314340436,0.8794589418242758,0.9551113239166866,0.9414651663873593,0.9528369643284654,0.9765381853004549,0.8793392386880536,1
M,0.9296145559013647,0.8794589418242758,0.5258558774239885,0.8146995451280824,0.8624610964807278,0.8524060330380656,0.7452717261192243,0
M,0.9427819008858032,0.9241082116351449,0.7779506823078765,0.9232702896815896,0.8999281781182668,0.9524778549197989,0.93763466602825,1
M,0.9746229351209001,0.8938233181709361,0.863299018434283,0.931290399808475,0.9361982283935839,0.9266219774958104,0.9232702896815896,1
M,0.99006463969356,0.9640890591333493,0.9889873114675605,0.996408905913335,0.9986832655015562,0.9369164472109169,0.9897055302848935,1
I,0.0062245630835527895,0.005745750538664113,0.007421594445774479,0.006703375628441465,0.005865453674886282,0.01101268853243955,0.006823078764663634,0
I,0.11958343308594685,0.13239166866171895,0.13981326310749342,0.11754847977016998,0.14041177878860425,0.12449126167105579,0.10677519751017477,0
I,0.1560928896337084,0.1545367488628202,0.11407708881972707,0.15202298300215467,0.17452717261192244,0.16052190567392866,0.13119463729949724,0
I,0.19176442422791476,0.19918601867368926,0.22887239645678717,0.17632271965525498,0.1572899209959301,0.1982283935839119,0.18685659564280585,0
I,0.26071343069188413,0.31589657649030406,0.22887239645678717,0.30440507541297585,0.3393583911898492,0.3442662197749581,0.24359588221211395,0
I,0.35671534594206367,0.332176203016519,0.26095283696432847,0.3451041417285133,0.4604979650466842,0.3180512329423031,0.2723246349054345,0
F,0.4002872875269332,0.332176203016519,0.22887239645678717,0.3515681110845104,0.41979889873114673,0.33050035910940867,0.2948288245152023,0
M,0.4130955231027053,0.3830500359109409,0.47773521666267654,0.422073258319368,0.5070624850371079,0.37455111323916684,0.2237251615992339,0
M,0.5041896097677759,0.5239406272444338,0.6375389035192722,0.5031122815417763,0.6132391668661719,0.4130955231027053,0.4898252334211156,0
F,0.5395020349533157,0.4378740723006943,0.2971031841034235,0.585707445535073,0.6855398611443619,0.5830739765381853,0.4411060569786928,0
M,0.6290399808474982,0.6023461814699546,0.6880536270050275,0.5493176921235337,0.5920517117548479,0.6627962652621499,0.4588221211395739,0
F,0.6637538903519272,0.6715345942063682,0.7779506823078765,0.6744074694757003,0.693320564998803,0.7176203016519033,0.6021067751975102,0
M,0.6985875029925784,0.6511850610485995,0.863299018434283,0.7415609288963371,0.6326310749341633,0.7617907589178836,0.8259516399329663,0
F,0.7333014124970074,0.7850131673449844,0.7779506823078765,0.8536030644002873,0.9336844625329184,0.74503231984678,0.6905673928656931,1
M,0.7501795547043333,0.719535551831458,0.6375389035192722,0.6942781900885803,0.6565717021785971,0.7640651185061048,0.7078046444816855,1
M,0.7501795547043333,0.719535551831458,0.9159683983720374,0.8858032080440508,0.946133588700024,0.8664112999760594,0.7497007421594446,0
M,0.7501795547043333,0.8028489346420876,0.9551113239166866,0.8339717500598516,0.8372037347378501,0.8786210198707206,0.8376825472827388,1
M,0.7684941345463251,0.6511850610485995,0.6880536270050275,0.6113239166866172,0.732942303088341,0.5963610246588461,0.4898252334211156,0
M,0.8107493416327508,0.8794589418242758,0.7779506823078765,0.87251615992339,0.8915489585827149,0.8431888915489586,0.8485755326789561,1
F,0.8421115633229591,0.824395499162078,0.7779506823078765,0.7268374431410103,0.7410821163514484,0.7808235575772086,0.7337802250418961,1
F,0.8421115633229591,0.824395499162078,0.7779506823078765,0.8143404357194158,0.8237969834809672,0.9130955231027053,0.7197749581039024,0
F,0.8897534115393824,0.6297581996648313,0.7779506823078765,0.8200861862580799,0.8427100790040699,0.8612640651185061,0.7596361024658846,0
M,0.8897534115393824,0.8457026574096241,0.7356954752214508,0.816614795307637,0.8637778309791716,0.7748384007661001,0.7649030404596601,0
M,0.9019631314340436,0.9241082116351449,0.8223605458463011,0.9275796025855877,0.9494852765142446,0.9241082116351449,0.883169739047163,0
F,0.9116590854680393,0.824395499162078,0.8223605458463011,0.8865214268613838,0.8971750059851568,0.9196791955949246,0.8337323437874072,0
F,0.9207565238209241,0.9097438352884846,0.93763466602825,0.8826909265022743,0.8312185779267417,0.940507541297582,0.8652142686138377,0
M,0.9478094326071344,0.9241082116351449,0.9159683983720374,0.929853962173809,0.9202777112760354,0.90507541297582,0.9488867608331338,0
M,0.9746229351209001,0.9097438352884846,0.9551113239166866,0.9753411539382332,0.9870720612880057,0.9807277950682308,0.9098635384247067,0
F,0.99006463969356,0.9743835288484558,0.9925784055542255,0.9841991860186737,0.9765381853004549,0.995690687096002,0.981565717021786,1
I,0.03255925305242997,0.038185300454871916,0.013765860665549438,0.02777112760354321,0.024299736653100312,0.02908786210198707,0.030165190327986594,0
I,0.04381134785731386,0.05482403638975341,0.043093129039980846,0.03662915968398372,0.03938233181709361,0.02908786210198707,0.04500837921953555,0
I,0.049676801532200145,0.050754129758199665,0.09037586784773761,0.052429973665310034,0.05889394302130716,0.05003591094086665,0.04871917644242279,0
I,0.053028489346420876,0.05482403638975341,0.0560210677519751,0.05590136461575293,0.05649988029686378,0.051831457984199185,0.05985156811108451,0
I,0.053028489346420876,0.050754129758199665,0.03279865932487431,0.046923629399090255,0.049676801532200145,0.023701220971989467,0.04500837921953555,0
I,0.10653579123773042,0.09767775915728992,0.09037586784773761,0.08738328944218339,0.07780703854440986,0.12449126167105579,0.08020110126885324,0
I,0.11958343308594685,0.11527412018194877,0.13981326310749342,0.13538424706727317,0.12544888676083313,0.1333492937514963,0.14388316973904716,0
I,0.1507062485037108,0.13981326310749342,0.11407708881972707,0.14436198228393585,0.16949964089059133,0.1066554943739526,0.13275077807038543,0
I,0.2167823796983481,0.19918601867368926,0.1680632032559253,0.18530045487191765,0.16722528130237013,0.22121139573856835,0.19320086186258079,0
I,0.22791477136700983,0.23150586545367488,0.1990663155374671,0.18685659564280585,0.15513526454393106,0.21223366052190568,0.23976538185300456,0
I,0.22791477136700983,0.1881733301412497,0.13981326310749342,0.177759157289921,0.18805362700502753,0.14819248264304524,0.18194876705769691,0
I,0.23773042853722767,0.24275796025855878,0.2971031841034235,0.2249221929614556,0.22360545846301172,0.2171414891070146,0.25005985156811106,0
I,0.2835767297103184,0.31589657649030406,0.26095283696432847,0.22767536509456548,0.19116590854680393,0.2511371797941106,0.2901604022025377,0
I,0.2835767297103184,0.2757960258558774,0.2971031841034235,0.2944697151065358,0.337084031601628,0.2675365094565478,0.2754369164472109,0
I,0.2962652621498683,0.24275796025855878,0.2971031841034235,0.203255925305243,0.19344026813502513,0.1576490304045966,0.23976538185300456,0
I,0.31122815417763944,0.30308834091453196,0.1990663155374671,0.23485755326789562,0.21343069188412736,0.2675365094565478,0.24455350730189132,0
I,0.31122815417763944,0.22037347378501318,0.1680632032559253,0.25089777352166626,0.2559253052429974,0.22815417763945414,0.2644242279147714,0
I,0.31122815417763944,0.2577208522863299,0.3415130476418482,0.23773042853722767,0.25796025855877425,0.20612880057457506,0.26825472827388075,0
I,0.3349293751496289,0.30308834091453196,0.3415130476418482,0.2391668661718937,0.20971989466124014,0.26155135264543933,0.3051232942303088,0
I,0.346301173090735,0.3830500359109409,0.2971031841034235,0.3017716064160881,0.31194637299497247,0.28058415130476416,0.35887000239406275,0
I,0.4130955231027053,0.4378740723006943,0.38592291118027294,0.3428297821402921,0.2984199186018674,0.37921953555183147,0.41525017955470434,0
I,0.4291357433564759,0.4689968877184582,0.47773521666267654,0.3949006463969356,0.43380416566914054,0.3999281781182667,0.3551592051711755,0
I,0.44661240124491264,0.4378740723006943,0.3415130476418482,0.4084271007900407,0.44098635384247065,0.4344026813502514,0.34247067273162557,0
F,0.44661240124491264,0.505626047402442,0.47773521666267654,0.557337802250419,0.6290399808474982,0.5392626286808715,0.47857313861623174,0
I,0.4642087622695715,0.505626047402442,0.38592291118027294,0.4868326550155614,0.585707445535073,0.598395977974623,0.4588221211395739,0
I,0.4642087622695715,0.4861144361982284,0.47773521666267654,0.42051711754847976,0.3716782379698348,0.55242997366531,0.4424227914771367,0
M,0.4642087622695715,0.4539142925544649,0.3415130476418482,0.47773521666267654,0.5158008139813263,0.5108929853962174,0.4588221211395739,0
I,0.4642087622695715,0.3968158965764903,0.3415130476418482,0.3825712233660522,0.4393105099353603,0.29997605937275557,0.41525017955470434,1
M,0.4795307637060091,0.4378740723006943,0.47773521666267654,0.4536748862820206,0.5005985156811108,0.45068230787646635,0.40411778788604263,0
I,0.4795307637060091,0.6023461814699546,0.6375389035192722,0.5065836724922193,0.5466842231266459,0.4260234618146995,0.5719415848695236,0
M,0.5041896097677759,0.4539142925544649,0.47773521666267654,0.4566674646875748,0.5235815178357673,0.43200861862580797,0.4525975580560211,0
F,0.5041896097677759,0.4539142925544649,0.3415130476418482,0.4051951161120421,0.43380416566914054,0.3709600191525018,0.43643763466602825,0
I,0.5222647833373234,0.4689968877184582,0.5796025855877424,0.49437395259755806,0.5294469715106536,0.5201101268853244,0.5095762508977735,0
I,0.5222647833373234,0.6023461814699546,0.47773521666267654,0.46576490304045964,0.5132870481206607,0.37455111323916684,0.5216662676562126,0
I,0.5222647833373234,0.4163275077807039,0.42877663394780946,0.4462532918362461,0.49269810869044767,0.42985396217380895,0.4765381853004549,0
I,0.5395020349533157,0.5239406272444338,0.5796025855877424,0.48862820205889396,0.5143643763466603,0.5183145798419918,0.5385444098635385,0
I,0.606894900646397,0.6023461814699546,0.5258558774239885,0.5543452238448647,0.6991860186736892,0.5323198467799857,0.46396935599712713,0
I,0.606894900646397,0.5614077088819727,0.5796025855877424,0.6353842470672731,0.7246827866890112,0.6420876226957146,0.5163993296624372,0
F,0.6477136700981566,0.4861144361982284,0.6375389035192722,0.6696193440268136,0.6553746708163753,0.6678237969834809,0.7337802250418961,1
F,0.6477136700981566,0.6715345942063682,0.5258558774239885,0.6380177160641609,0.6475939669619344,0.6399329662437155,0.6386162317452717,0
I,0.6477136700981566,0.6511850610485995,0.47773521666267654,0.47282738807756763,0.4831218577926742,0.441943978932248,0.5900167584390711,0
M,0.6637538903519272,0.6715345942063682,0.42877663394780946,0.6402920756523821,0.6334689968877184,0.5943260713430691,0.6321522623892746,0
I,0.6801532200143644,0.6932008618625808,0.42877663394780946,0.6042614316495092,0.6501077328225999,0.5465645199904238,0.6496289202777112,0
F,0.6801532200143644,0.5614077088819727,0.42877663394780946,0.6209001675843907,0.7482643045247785,0.5044290160402203,0.5694278190088581,0
F,0.6801532200143644,0.6511850610485995,0.6375389035192722,0.675604500837922,0.6835049078285851,0.7176203016519033,0.7012209719894661,0
F,0.6801532200143644,0.6023461814699546,0.7356954752214508,0.6984677998563562,0.7303088340914532,0.749341632750778,0.628202058893943,1
M,0.6985875029925784,0.6932008618625808,0.6880536270050275,0.6547761551352645,0.6620780464448168,0.6021067751975102,0.6941584869523582,0
F,0.6985875029925784,0.824395499162078,0.6880536270050275,0.7283935839118985,0.7593966961934403,0.7564041177878861,0.7022983002154657,0
M,0.7166626765621259,0.7850131673449844,0.7356954752214508,0.7297103184103424,0.7342590375867848,0.6661479530763706,0.8117069667225282,1
F,0.7166626765621259,0.7850131673449844,0.5796025855877424,0.7373713191285611,0.6436437634666028,0.749341632750778,0.7963849652860905,0
M,0.7333014124970074,0.6023461814699546,0.9159683983720374,0.6978692841752454,0.7680153220014364,0.7437155853483362,0.6662676562125928,0
F,0.7333014124970074,0.8028489346420876,0.7356954752214508,0.7002633468996887,0.6769212353363658,0.7998563562365334,0.7264783337323438,0
M,0.7501795547043333,0.6932008618625808,0.8223605458463011,0.8018913095523102,0.8266698587502993,0.8265501556140771,0.7264783337323438,1
M,0.7684941345463251,0.824395499162078,0.863299018434283,0.8750299257840556,0.9435001197031362,0.813741920038305,0.7590375867847737,1
M,0.7684941345463251,0.9097438352884846,0.6375389035192722,0.7015800813981327,0.6797941106056978,0.5859468518075174,0.7963849652860905,0
I,0.7684941345463251,0.6932008618625808,0.6375389035192722,0.6219774958103902,0.6698587502992578,0.5013167344984438,0.6380177160641609,1
M,0.7684941345463251,0.7447929135743356,0.7356954752214508,0.7019391908067991,0.7167823796983481,0.7617907589178836,0.6941584869523582,0
F,0.7901604022025377,0.7656212592769931,0.42877663394780946,0.8331338281062964,0.8701220971989466,0.7869284175245391,0.8209241082116352,1
I,0.7901604022025377,0.7656212592769931,0.6880536270050275,0.7481446013885564,0.7781900885803208,0.7601149150107733,0.7581996648312186,1
I,0.8107493416327508,0.7850131673449844,0.7779506823078765,0.7864496049796504,0.811587263586306,0.6332295906152742,0.7078046444816855,1
F,0.8107493416327508,0.8457026574096241,0.93763466602825,0.834330859468518,0.7666985875029926,0.9043571941584869,0.8436677040938473,0
M,0.8421115633229591,0.824395499162078,0.8223605458463011,0.8185300454871918,0.7553267895618865,0.8372037347378501,0.883169739047163,1
M,0.8574335647593967,0.86258079961695,0.9159683983720374,0.901604022025377,0.8984917404836007,0.844864735456069,0.9049557098395978,1
M,0.8745511132391669,0.8938233181709361,0.7779506823078765,0.8612640651185061,0.8740723006942782,0.8297821402920756,0.8176921235336366,1
M,0.8745511132391669,0.8028489346420876,0.7779506823078765,0.8204452956667465,0.8798180512329423,0.6900885803208044,0.8734737850131673,1
M,0.8745511132391669,0.8028489346420876,0.6880536270050275,0.7813023701220972,0.8102705290878621,0.7907589178836486,0.7337802250418961,0
F,0.8745511132391669,0.8938233181709361,0.93763466602825,0.822959061527412,0.8588700023940627,0.7346181469954512,0.8514484079482882,0
M,0.8745511132391669,0.9097438352884846,0.9686377783097917,0.8841273641369404,0.9260234618146995,0.8688053627005028,0.9152501795547043,1
M,0.8745511132391669,0.86258079961695,0.8223605458463011,0.7512568829303328,0.7410821163514484,0.6052190567392866,0.8543212832176204,1
